Date,Symbol,Open,High,Low,Close,Volume,,,
02-07-2014,NESTLEIND,4935.05,5000,4933.85,4989.4,14754,,,
03-07-2014,NESTLEIND,4980,5010,4934,4997.95,12909,,,
04-07-2014,NESTLEIND,5012,5050,4962.4,4973.95,22828,,,
07-07-2014,NESTLEIND,4999,5089.9,4952.65,5022.9,43292,,,
08-07-2014,NESTLEIND,5032,5048.7,4954,4983.2,19325,,,
09-07-2014,NESTLEIND,5020,5020,4971,5007,16062,,,
10-07-2014,NESTLEIND,5050,5057,4831.2,4954.35,21222,,,
11-07-2014,NESTLEIND,4955,5019.95,4933,4992,98763,,,
14-07-2014,NESTLEIND,4960,4980.1,4925,4957.7,8282,,,
15-07-2014,NESTLEIND,4959,4967.95,4916,4946.5,6102,,,
16-07-2014,NESTLEIND,4946.35,5010,4940,4970.55,59947,,,
17-07-2014,NESTLEIND,4958,5010,4951,4994.8,9658,,,
18-07-2014,NESTLEIND,4975.15,5020,4955,5012.8,9756,,,
21-07-2014,NESTLEIND,4972.1,5055,4972.1,5038.55,16101,,,
22-07-2014,NESTLEIND,5013,5220,5013,5203,49535,,,
23-07-2014,NESTLEIND,5202,5220,5131,5171.8,7252,,,
24-07-2014,NESTLEIND,5175.8,5203.1,5101.1,5149.1,6883,,,
25-07-2014,NESTLEIND,5190,5248.4,5139.25,5166,29168,,,
28-07-2014,NESTLEIND,5174.85,5224,5151.25,5186.6,9713,,,
30-07-2014,NESTLEIND,5126,5230,5078,5181.85,27420,,,
31-07-2014,NESTLEIND,5174,5198.15,5100.55,5128.35,23936,,,
01-08-2014,NESTLEIND,5143,5229,5110,5203.1,23997,,,
04-08-2014,NESTLEIND,5222.85,5230,5184.4,5208.65,19523,,,
05-08-2014,NESTLEIND,5195,5220,5185,5209.5,14806,,,
06-08-2014,NESTLEIND,5199,5339.95,5162,5299.65,40783,,,
07-08-2014,NESTLEIND,5315,5435.5,5300.05,5405,78269,,,
08-08-2014,NESTLEIND,5406,5406,5290,5363.35,25949,,,
11-08-2014,NESTLEIND,5399.9,5410,5280.05,5383.15,18665,,,
12-08-2014,NESTLEIND,5339.5,5425,5300.1,5334.1,13809,,,
13-08-2014,NESTLEIND,5301.6,5643,5301.6,5561.05,69367,,,
14-08-2014,NESTLEIND,5595,5636,5430,5572.3,27201,,,
18-08-2014,NESTLEIND,5560,5740.05,5546.15,5655.15,27489,,,
19-08-2014,NESTLEIND,5608,5833.5,5608,5764.45,33673,,,
20-08-2014,NESTLEIND,5706.8,5819.9,5706,5795.8,14463,,,
21-08-2014,NESTLEIND,5799,5849.9,5750,5834.05,17630,,,
22-08-2014,NESTLEIND,5840,5840,5783.1,5809.25,29979,,,
25-08-2014,NESTLEIND,5840,5850,5786.5,5811.7,13921,,,
26-08-2014,NESTLEIND,5850,5890,5802,5868.2,12018,,,
27-08-2014,NESTLEIND,5897.85,5923.95,5822.45,5898.95,18251,,,
28-08-2014,NESTLEIND,5855,6155,5852,6028.55,72818,,,
01-09-2014,NESTLEIND,6050,6143,6025,6062,13538,,,
02-09-2014,NESTLEIND,6050,6110,6048.95,6094.05,11653,,,
03-09-2014,NESTLEIND,6005.1,6200,6005.1,6149.55,27879,,,
04-09-2014,NESTLEIND,6148.5,6299,6148,6252.95,19894,,,
05-09-2014,NESTLEIND,6339.8,6339.8,6155,6187.65,18372,,,
08-09-2014,NESTLEIND,6230,6470,6229.9,6399.85,27817,,,
09-09-2014,NESTLEIND,6376.1,6475,6361,6410,36652,,,
10-09-2014,NESTLEIND,6410,6439,6344.8,6380.85,18194,,,
11-09-2014,NESTLEIND,6425,6620,6415.55,6552.7,27302,,,
12-09-2014,NESTLEIND,6600,6600,6355,6384.6,16750,,,
15-09-2014,NESTLEIND,6375,6497,6274.05,6318.95,16736,,,
16-09-2014,NESTLEIND,6325,6469,6001.1,6146.1,36861,,,
17-09-2014,NESTLEIND,6150,6169.65,5980.2,6088.45,27122,,,
18-09-2014,NESTLEIND,6074.95,6245,6020.05,6224.05,14596,,,
19-09-2014,NESTLEIND,6225,6262.3,5980,6052.55,22982,,,
22-09-2014,NESTLEIND,6001,6090,5992,6024.75,10956,,,
23-09-2014,NESTLEIND,6001,6064.85,5881,5911.15,12186,,,
24-09-2014,NESTLEIND,5999,6150,5900,6129.9,18136,,,
25-09-2014,NESTLEIND,6075,6248,6050.1,6109.1,15572,,,
26-09-2014,NESTLEIND,6109.1,6199,6048,6158.4,15580,,,
29-09-2014,NESTLEIND,6050,6245.7,6050,6206.45,16365,,,
30-09-2014,NESTLEIND,6259,6259,5925.15,5968.65,30783,,,
01-10-2014,NESTLEIND,6027,6073.8,5960,6010.95,20819,,,
07-10-2014,NESTLEIND,5961.05,5999.9,5947,5957.65,16251,,,
08-10-2014,NESTLEIND,5950,6023.8,5900,5926.7,17942,,,
09-10-2014,NESTLEIND,5925,6059.9,5925,6023.45,12599,,,
10-10-2014,NESTLEIND,5965,6023.4,5871.05,5893.3,17992,,,
13-10-2014,NESTLEIND,5910,6095,5910,6007.4,20058,,,
14-10-2014,NESTLEIND,6006,6200,5901,5946.05,20911,,,
16-10-2014,NESTLEIND,5922,5975,5705,5749.75,23362,,,
17-10-2014,NESTLEIND,5794,5850,5635,5695.1,19970,,,
20-10-2014,NESTLEIND,5705.05,5794,5705.05,5768.9,10678,,,
21-10-2014,NESTLEIND,5731,5995,5731,5969.85,21550,,,
22-10-2014,NESTLEIND,6001.45,6036.95,5911.35,5971.75,7677,,,
23-10-2014,NESTLEIND,6020,6022,5970,6009.65,2011,,,
27-10-2014,NESTLEIND,6010,6139,6001,6099.9,25176,,,
28-10-2014,NESTLEIND,6142,6149.9,5920,5948.05,20304,,,
29-10-2014,NESTLEIND,5947,6150,5925.15,6128.5,36925,,,
30-10-2014,NESTLEIND,6061.2,6189.9,6061.2,6133.15,20320,,,
31-10-2014,NESTLEIND,6133,6300,6099.95,6257.2,29467,,,
03-11-2014,NESTLEIND,6261,6402,6167.05,6362.65,32959,,,
05-11-2014,NESTLEIND,6400,6400,6280.1,6353.55,16163,,,
07-11-2014,NESTLEIND,6379.9,6450,6257,6434.15,18133,,,
10-11-2014,NESTLEIND,6447,6450,6300,6351.9,12620,,,
11-11-2014,NESTLEIND,6353,6500,6344.75,6465.65,16984,,,
12-11-2014,NESTLEIND,6491,6491,6305.85,6327.5,18033,,,
13-11-2014,NESTLEIND,6355,6398.15,6283,6332.6,16297,,,
14-11-2014,NESTLEIND,6330,6375,6280,6316.5,10907,,,
17-11-2014,NESTLEIND,6333.7,6337,6220,6292.2,13611,,,
18-11-2014,NESTLEIND,6292.2,6344.55,6140,6159.55,26668,,,
19-11-2014,NESTLEIND,6125,6238.75,6039,6078.2,20802,,,
20-11-2014,NESTLEIND,6100,6179,6050,6158.9,16413,,,
21-11-2014,NESTLEIND,6110.05,6345,6110.05,6336.4,26578,,,
24-11-2014,NESTLEIND,6273.5,6319,6201,6304.05,13816,,,
25-11-2014,NESTLEIND,6280,6435.7,6269.95,6338.55,56122,,,
26-11-2014,NESTLEIND,6338.55,6410,6240,6260.35,15788,,,
27-11-2014,NESTLEIND,6239,6309.85,6202,6225.7,10799,,,
28-11-2014,NESTLEIND,6200,6300,6160,6204.05,19588,,,
01-12-2014,NESTLEIND,6191.05,6292,6067.95,6156.3,46478,,,
02-12-2014,NESTLEIND,6120,6215,6111,6200.15,12888,,,
03-12-2014,NESTLEIND,6219,6340,6219,6325.1,34351,,,
04-12-2014,NESTLEIND,6325.15,6375,6290,6342.9,24684,,,
05-12-2014,NESTLEIND,6335,6379.95,6260,6303.1,9393,,,
08-12-2014,NESTLEIND,6260,6350,6260,6335.75,9593,,,
09-12-2014,NESTLEIND,6300,6375,6221.1,6305.45,9501,,,
10-12-2014,NESTLEIND,6265,6350,6260.1,6313.4,14021,,,
11-12-2014,NESTLEIND,6313.4,6359.9,6225.55,6265.75,15757,,,
12-12-2014,NESTLEIND,6300,6329.2,6230,6282.35,12049,,,
15-12-2014,NESTLEIND,6290,6290,6082.25,6118.45,9859,,,
16-12-2014,NESTLEIND,6100,6199.95,5985.45,6036.55,16607,,,
17-12-2014,NESTLEIND,6036,6139.9,5990,6052.1,8243,,,
18-12-2014,NESTLEIND,6137.9,6189,6055,6151.5,9283,,,
19-12-2014,NESTLEIND,6215,6275,6120,6177.8,27382,,,
22-12-2014,NESTLEIND,6250,6287.75,6180,6251.8,12987,,,
23-12-2014,NESTLEIND,6207,6280,6170,6201.55,7627,,,
24-12-2014,NESTLEIND,6152.3,6230,6080,6143.65,16084,,,
26-12-2014,NESTLEIND,6106,6190,6106,6155.45,9234,,,
29-12-2014,NESTLEIND,6122,6207.85,6122,6148.05,6806,,,
30-12-2014,NESTLEIND,6140.6,6274.55,6140.6,6247.6,10524,,,
31-12-2014,NESTLEIND,6202.5,6425.05,6190,6384.85,19425,,,
01-01-2015,NESTLEIND,6385,6400,6300,6317.95,3025,,,
02-01-2015,NESTLEIND,6256.05,6366.5,6256.05,6331.5,6843,,,
05-01-2015,NESTLEIND,6370,6370,6290,6334.9,10690,,,
06-01-2015,NESTLEIND,6296,6313.05,6220,6246.8,13159,,,
07-01-2015,NESTLEIND,6265,6308.95,6247.55,6272.95,35673,,,
08-01-2015,NESTLEIND,6275,6345,6275,6300.45,7524,,,
09-01-2015,NESTLEIND,6370,6479.95,6273.5,6386.35,20492,,,
12-01-2015,NESTLEIND,6420,6520,6385.5,6462.75,47557,,,
13-01-2015,NESTLEIND,6470,6741,6470,6714.65,55108,,,
14-01-2015,NESTLEIND,6735,6930,6684.95,6781.85,37403,,,
15-01-2015,NESTLEIND,6869.2,6940,6761.05,6809.1,59753,,,
16-01-2015,NESTLEIND,6762,7005,6740.05,6985.2,49852,,,
19-01-2015,NESTLEIND,7005,7100,6984.55,7073.95,35414,,,
20-01-2015,NESTLEIND,7073,7110,7000,7074.5,28431,,,
21-01-2015,NESTLEIND,7087.75,7120,7038.1,7080,31104,,,
22-01-2015,NESTLEIND,7075,7170,7052,7097.05,54149,,,
23-01-2015,NESTLEIND,7148,7290,7148,7258.35,45866,,,
27-01-2015,NESTLEIND,7258.3,7430,7255.95,7350.05,45350,,,
28-01-2015,NESTLEIND,7345,7421,7215.05,7304.05,23762,,,
29-01-2015,NESTLEIND,7300,7364.9,7148,7214.45,22040,,,
30-01-2015,NESTLEIND,7220,7220,7100,7113.05,30387,,,
02-02-2015,NESTLEIND,7113.8,7161.55,6976.35,7059.65,24716,,,
03-02-2015,NESTLEIND,7111,7190,6950,7078.5,18909,,,
04-02-2015,NESTLEIND,7078,7139.15,6956,6977.75,6588,,,
05-02-2015,NESTLEIND,7050,7050,6810,6899.15,17043,,,
06-02-2015,NESTLEIND,6900,6970,6850,6884.55,8881,,,
09-02-2015,NESTLEIND,6890,6930,6760.05,6835.4,15551,,,
10-02-2015,NESTLEIND,6900,7018,6767,6794.15,15902,,,
11-02-2015,NESTLEIND,6899,7000,6805,6881.05,13708,,,
12-02-2015,NESTLEIND,6885,6970,6780.3,6824.6,12887,,,
13-02-2015,NESTLEIND,6839.9,7097.8,6830,7033.65,28685,,,
16-02-2015,NESTLEIND,7226,7272,7102.3,7147.35,23895,,,
18-02-2015,NESTLEIND,7150,7225,7060.05,7169.3,32189,,,
19-02-2015,NESTLEIND,7175,7175,7013.7,7041.7,11509,,,
20-02-2015,NESTLEIND,7051,7237.7,7025,7176.7,134761,,,
23-02-2015,NESTLEIND,7205.2,7205.2,6962.5,6999.45,29209,,,
24-02-2015,NESTLEIND,7001.9,7079.85,6930,7009.75,58297,,,
25-02-2015,NESTLEIND,7024.2,7075,7010,7052.5,42946,,,
26-02-2015,NESTLEIND,7099.7,7099.7,6950,7019.4,25702,,,
27-02-2015,NESTLEIND,7044.65,7058.9,6999.5,7020.9,65642,,,
28-02-2015,NESTLEIND,7069.95,7098,7007,7023.9,4177,,,
02-03-2015,NESTLEIND,7049.9,7049.9,6949.95,6990.05,26080,,,
03-03-2015,NESTLEIND,7040,7160.5,6932.3,7096.25,26243,,,
04-03-2015,NESTLEIND,7164,7319,7112.95,7299.75,45281,,,
05-03-2015,NESTLEIND,7300,7366.45,7246.3,7295.95,30384,,,
09-03-2015,NESTLEIND,7297,7425,7235,7384.3,21576,,,
10-03-2015,NESTLEIND,7386.9,7505,7349.45,7397.15,18258,,,
11-03-2015,NESTLEIND,7389.6,7445.75,7253,7280.7,19345,,,
12-03-2015,NESTLEIND,7300.1,7379.9,7300.1,7328.9,13701,,,
13-03-2015,NESTLEIND,7355.35,7357.7,7254.05,7299,21515,,,
16-03-2015,NESTLEIND,7347.9,7347.9,7255,7276.8,12723,,,
17-03-2015,NESTLEIND,7300,7400,7300,7389.25,27094,,,
18-03-2015,NESTLEIND,7410,7420,7366,7408.4,49611,,,
19-03-2015,NESTLEIND,7420,7420,7321,7367.35,27013,,,
20-03-2015,NESTLEIND,7400,7400,7225,7264.1,27446,,,
23-03-2015,NESTLEIND,7284,7284.4,7090,7133.9,23625,,,
24-03-2015,NESTLEIND,7185,7190,6990,7021.65,26775,,,
25-03-2015,NESTLEIND,6972,7094.95,6972,7041.8,27132,,,
26-03-2015,NESTLEIND,7020,7030.9,6765,6845.2,42361,,,
27-03-2015,NESTLEIND,6898,6916.95,6771,6815.05,26243,,,
30-03-2015,NESTLEIND,6840,6999,6840,6944,45193,,,
31-03-2015,NESTLEIND,6950,7132,6827.6,6947.35,64200,,,
01-04-2015,NESTLEIND,7051,7059.95,6870,6923.15,13749,,,
06-04-2015,NESTLEIND,6988.9,7150,6926.4,7121.35,24913,,,
07-04-2015,NESTLEIND,7121.4,7174.95,7064.15,7157.45,17718,,,
08-04-2015,NESTLEIND,7146,7168.15,7010,7046.2,12695,,,
09-04-2015,NESTLEIND,7060,7112,7060,7101,30467,,,
10-04-2015,NESTLEIND,7122,7139.7,7065,7098.5,44957,,,
13-04-2015,NESTLEIND,7119.95,7119.95,7066.2,7098.55,29502,,,
15-04-2015,NESTLEIND,7101,7109.35,7025,7068.4,23427,,,
16-04-2015,NESTLEIND,7068.4,7095,6990,7026.8,26406,,,
17-04-2015,NESTLEIND,7024.25,7053,6990,7000.85,14346,,,
20-04-2015,NESTLEIND,7001,7010,6900,6953.2,15258,,,
21-04-2015,NESTLEIND,6999.8,6999.8,6865,6887.85,11133,,,
22-04-2015,NESTLEIND,6887,6940,6825.3,6872.05,17374,,,
23-04-2015,NESTLEIND,6934,6934,6866,6908.7,35827,,,
24-04-2015,NESTLEIND,6950,6950,6780.1,6849.75,10639,,,
27-04-2015,NESTLEIND,6849,6868,6760.9,6848.1,34239,,,
28-04-2015,NESTLEIND,6840,6849.9,6795.45,6836.85,25326,,,
29-04-2015,NESTLEIND,6879.95,6879.95,6525,6565.45,41655,,,
30-04-2015,NESTLEIND,6565.2,6709.95,6525.9,6572.6,42919,,,
04-05-2015,NESTLEIND,6660,6810,6623.4,6801.45,16941,,,
05-05-2015,NESTLEIND,6809,6835,6772,6807.4,14582,,,
06-05-2015,NESTLEIND,6809.4,6820,6756.25,6802.75,17433,,,
07-05-2015,NESTLEIND,6850,6850,6725,6767.55,28509,,,
08-05-2015,NESTLEIND,6761,6869.95,6761,6796.3,22452,,,
11-05-2015,NESTLEIND,6856.9,6870,6763.2,6806.3,39358,,,
12-05-2015,NESTLEIND,6812.2,6845,6680,6704.45,38069,,,
13-05-2015,NESTLEIND,6705.3,6810.65,6650,6701.5,34511,,,
14-05-2015,NESTLEIND,6705,6919.7,6705,6854.5,20242,,,
15-05-2015,NESTLEIND,6875,7050,6860.15,7031.3,23138,,,
18-05-2015,NESTLEIND,7100.1,7349,6941,7077.35,37666,,,
19-05-2015,NESTLEIND,7100,7157.95,6902.5,7028.7,26114,,,
20-05-2015,NESTLEIND,7068.7,7116.3,6855,6961.6,30255,,,
21-05-2015,NESTLEIND,6874.9,6999,6830,6948.9,30907,,,
22-05-2015,NESTLEIND,6950,7119.5,6928.05,6995.9,42396,,,
25-05-2015,NESTLEIND,6926,7013.9,6905,6936.6,12915,,,
26-05-2015,NESTLEIND,6960,6993,6535.1,6805.35,62840,,,
27-05-2015,NESTLEIND,6805.35,7135,6776,7062.5,61700,,,
28-05-2015,NESTLEIND,7090,7210,6955.5,7057.65,34215,,,
29-05-2015,NESTLEIND,6992,7057.65,6564.8,6751.55,108338,,,
01-06-2015,NESTLEIND,6700,6733,6530.95,6670.2,68323,,,
02-06-2015,NESTLEIND,6772,6999.9,6755.15,6803.25,75154,,,
03-06-2015,NESTLEIND,6500,6533,5980,6186.95,390444,,,
04-06-2015,NESTLEIND,5880,6050,5800.55,6004.45,430477,,,
05-06-2015,NESTLEIND,5830,6125,5711,6011.6,756189,,,
08-06-2015,NESTLEIND,5850,5850,5501,5569,344869,,,
09-06-2015,NESTLEIND,5590.35,6120,5525,5964.35,568881,,,
10-06-2015,NESTLEIND,6049.9,6240,6021.25,6060.35,247150,,,
11-06-2015,NESTLEIND,6158.9,6306,5975.75,6164.7,302802,,,
12-06-2015,NESTLEIND,6184.5,6184.5,5925.35,6087.2,104699,,,
15-06-2015,NESTLEIND,6048,6050,5892.4,5955.05,73067,,,
16-06-2015,NESTLEIND,5899,5899,5755,5784.65,87482,,,
17-06-2015,NESTLEIND,5745,5900,5651,5838.9,140517,,,
18-06-2015,NESTLEIND,5864,6128,5850,6081.65,118969,,,
19-06-2015,NESTLEIND,6010,6325,6010,6281,145841,,,
22-06-2015,NESTLEIND,6276,6411.15,6215,6296.6,78944,,,
23-06-2015,NESTLEIND,6290,6290,6100.1,6127.85,54383,,,
24-06-2015,NESTLEIND,6150,6163.15,5981.1,6004.1,55028,,,
25-06-2015,NESTLEIND,6005,6049,5810.25,5836.45,136513,,,
26-06-2015,NESTLEIND,5922,5970,5870,5958.15,75863,,,
29-06-2015,NESTLEIND,5825.5,6087.5,5825.5,6071.05,82096,,,
30-06-2015,NESTLEIND,6022,6392,6022,6352.2,252693,,,
01-07-2015,NESTLEIND,6400,6494,6116,6144.45,168999,,,
02-07-2015,NESTLEIND,6259.95,6375,6215,6241.6,111329,,,
03-07-2015,NESTLEIND,6314.95,6344.95,6151,6165.2,89765,,,
06-07-2015,NESTLEIND,6199.95,6199.95,6075,6120.3,38621,,,
07-07-2015,NESTLEIND,6190,6190,6060,6084.85,63527,,,
08-07-2015,NESTLEIND,6060,6060.2,5960.1,5995.9,109001,,,
09-07-2015,NESTLEIND,6075,6099,6001,6029.95,70819,,,
10-07-2015,NESTLEIND,6060,6070,5926.05,5963.4,92072,,,
13-07-2015,NESTLEIND,6020,6020,5895,5955.5,65745,,,
14-07-2015,NESTLEIND,5989.9,5994,5935.25,5953.1,40738,,,
15-07-2015,NESTLEIND,5920,5995.6,5920,5967.9,101401,,,
16-07-2015,NESTLEIND,5989.95,6045.5,5975.05,6025.5,35537,,,
17-07-2015,NESTLEIND,6020,6125,6019.95,6078.6,52852,,,
20-07-2015,NESTLEIND,6104.95,6131.8,6057.7,6071.05,19953,,,
21-07-2015,NESTLEIND,6099.95,6107.85,6050,6068.5,22646,,,
22-07-2015,NESTLEIND,6048,6048,5974,5990.6,26233,,,
23-07-2015,NESTLEIND,6000,6069.9,5999.4,6060.4,31337,,,
24-07-2015,NESTLEIND,6052,6124.45,6000,6033.9,30532,,,
27-07-2015,NESTLEIND,6100,6306.85,6033,6261.4,113239,,,
28-07-2015,NESTLEIND,6265,6300,6169,6192.45,53887,,,
29-07-2015,NESTLEIND,6200,6254.6,6082.4,6152.65,73126,,,
30-07-2015,NESTLEIND,6032.05,6390,5980.45,6331.2,176979,,,
31-07-2015,NESTLEIND,6210,6390,6210,6357.4,111955,,,
03-08-2015,NESTLEIND,6385,6500,6220.05,6326.25,108792,,,
04-08-2015,NESTLEIND,6349.9,6383.6,6320.2,6350.65,105771,,,
05-08-2015,NESTLEIND,6800,6998,6590.2,6838.35,364555,,,
06-08-2015,NESTLEIND,6533.7,6596,6450,6486.1,173295,,,
07-08-2015,NESTLEIND,6548,6560,6525.55,6548.6,69339,,,
10-08-2015,NESTLEIND,6550,6567.3,6347.05,6388.4,62031,,,
11-08-2015,NESTLEIND,6460.35,6463.95,6300,6317.35,51237,,,
12-08-2015,NESTLEIND,6225,6350,6007.05,6234.3,114437,,,
13-08-2015,NESTLEIND,6300,6533,6234,6317.25,506085,,,
14-08-2015,NESTLEIND,6398,6398,6251.1,6268.8,63854,,,
17-08-2015,NESTLEIND,6268.8,6279.95,6130,6135.4,45417,,,
18-08-2015,NESTLEIND,6201,6207,6140,6164.7,63390,,,
19-08-2015,NESTLEIND,6200,6200,6081.25,6098.7,59166,,,
20-08-2015,NESTLEIND,6124.95,6180,6085.75,6150.9,65541,,,
21-08-2015,NESTLEIND,6075,6195,6060,6090.75,36949,,,
24-08-2015,NESTLEIND,6078,6208.75,5995,6036,78584,,,
25-08-2015,NESTLEIND,6094.95,6220.8,6029,6163.4,50568,,,
26-08-2015,NESTLEIND,6169.95,6199.85,6050,6064.2,56983,,,
27-08-2015,NESTLEIND,6165,6175,6030,6057,35980,,,
28-08-2015,NESTLEIND,6100,6140,6040,6104.65,43170,,,
31-08-2015,NESTLEIND,6099.95,6104.95,5950,5965.4,69408,,,
01-09-2015,NESTLEIND,5935,6028.45,5910,6003.6,34852,,,
02-09-2015,NESTLEIND,6041,6067.2,5903.55,5930,40575,,,
03-09-2015,NESTLEIND,6029.5,6074.7,5850,6035.45,51799,,,
04-09-2015,NESTLEIND,6050,6064.95,5960.4,5995.6,19538,,,
07-09-2015,NESTLEIND,6003,6030,5960,6001.35,31004,,,
08-09-2015,NESTLEIND,5981,6004.1,5880,5902.2,37289,,,
09-09-2015,NESTLEIND,5939.95,5995,5931.05,5986.6,26234,,,
10-09-2015,NESTLEIND,6000,6014.95,5969.95,6005.1,22946,,,
11-09-2015,NESTLEIND,6001,6060,5961.2,6001.25,14192,,,
14-09-2015,NESTLEIND,6020,6069,6000,6056.5,18457,,,
15-09-2015,NESTLEIND,6039.95,6090,6000,6025,21365,,,
16-09-2015,NESTLEIND,6087,6138,6003.85,6096.35,52025,,,
18-09-2015,NESTLEIND,6096.35,6260,6096.35,6236.7,64894,,,
21-09-2015,NESTLEIND,6255,6255,6170,6176.8,9914,,,
22-09-2015,NESTLEIND,6220,6300,6125,6148.45,25332,,,
23-09-2015,NESTLEIND,6178.9,6350.35,6060,6219.8,31449,,,
24-09-2015,NESTLEIND,6288,6288,6152.35,6212.05,26846,,,
28-09-2015,NESTLEIND,6245,6278,6153,6219.3,27813,,,
29-09-2015,NESTLEIND,6188,6250,6111,6179.6,24187,,,
30-09-2015,NESTLEIND,6250,6398,6213.4,6367.65,54871,,,
01-10-2015,NESTLEIND,6364,6434,6323.15,6422.5,30309,,,
05-10-2015,NESTLEIND,6450,6482,6426,6478.6,29433,,,
06-10-2015,NESTLEIND,6480,6519,6425,6495.25,23236,,,
07-10-2015,NESTLEIND,6490,6490,6314.7,6337.55,36934,,,
08-10-2015,NESTLEIND,6392,6419,6340.35,6367.45,8972,,,
09-10-2015,NESTLEIND,6367,6449,6352.55,6416.55,14875,,,
12-10-2015,NESTLEIND,6417,6430.05,6230,6256.1,24060,,,
13-10-2015,NESTLEIND,6267,6317.6,6105.15,6151.95,46265,,,
14-10-2015,NESTLEIND,6199,6248,6111,6210.65,15619,,,
15-10-2015,NESTLEIND,6195,6258.95,6150.5,6206.5,24109,,,
16-10-2015,NESTLEIND,6250,6669.95,6170,6569.4,317373,,,
19-10-2015,NESTLEIND,6598,6614.4,6452.25,6493,71912,,,
20-10-2015,NESTLEIND,6598.4,6648.5,6510.5,6536.5,73153,,,
21-10-2015,NESTLEIND,6545,6629,6440.1,6463.3,59955,,,
23-10-2015,NESTLEIND,6550,6550,6311.2,6328.65,39067,,,
26-10-2015,NESTLEIND,6358,6420,6280,6316.3,33416,,,
27-10-2015,NESTLEIND,6399,6410,6345,6354.5,33326,,,
28-10-2015,NESTLEIND,6370,6380.05,6300,6337.4,29844,,,
29-10-2015,NESTLEIND,6337.5,6370,6251.95,6290.5,47775,,,
30-10-2015,NESTLEIND,6230,6262,6150,6173.9,51020,,,
02-11-2015,NESTLEIND,6160,6319,6150,6276.05,29690,,,
03-11-2015,NESTLEIND,6299,6320,6205.15,6217.75,28500,,,
04-11-2015,NESTLEIND,6250,6474,6219.75,6251.15,157371,,,
05-11-2015,NESTLEIND,6260,6299,6150,6165.65,38309,,,
06-11-2015,NESTLEIND,6199,6234.95,6151,6168.95,16050,,,
09-11-2015,NESTLEIND,6125,6199.95,6099,6111.4,51683,,,
10-11-2015,NESTLEIND,6190,6190,6050,6072.3,32828,,,
11-11-2015,NESTLEIND,6116.55,6184.95,6116.55,6174.8,9049,,,
13-11-2015,NESTLEIND,6154.8,6186,6014,6034.2,115791,,,
16-11-2015,NESTLEIND,6050,6070,5962.5,5986.45,110197,,,
17-11-2015,NESTLEIND,6005,6137.85,5951,6084.6,67571,,,
18-11-2015,NESTLEIND,6105,6134.9,6068,6082.3,27800,,,
19-11-2015,NESTLEIND,6109,6323,6085.05,6280.15,61148,,,
20-11-2015,NESTLEIND,6268,6279,6180,6196.25,19934,,,
23-11-2015,NESTLEIND,6199,6226,6110,6141.6,28203,,,
24-11-2015,NESTLEIND,6162.5,6162.5,6050,6056.35,33023,,,
26-11-2015,NESTLEIND,6073.9,6140,6006,6023.55,72189,,,
27-11-2015,NESTLEIND,6021,6043.25,5905.55,5949,113708,,,
30-11-2015,NESTLEIND,5900,5964.15,5850,5858.8,142381,,,
01-12-2015,NESTLEIND,5858.9,5950,5858.9,5879.15,50000,,,
02-12-2015,NESTLEIND,5885.2,5920,5834.9,5868.1,59827,,,
03-12-2015,NESTLEIND,5860,5860,5820,5835.9,66220,,,
04-12-2015,NESTLEIND,5836,5907,5805.15,5857.05,41218,,,
07-12-2015,NESTLEIND,5898,5910,5819.8,5893.6,17595,,,
08-12-2015,NESTLEIND,5893,5899.7,5820,5825.35,50408,,,
09-12-2015,NESTLEIND,5827.1,5849,5752.55,5759.7,120058,,,
10-12-2015,NESTLEIND,5760,5820,5750,5770.65,28579,,,
11-12-2015,NESTLEIND,5770.65,5930,5765,5908.25,53452,,,
14-12-2015,NESTLEIND,5909.9,5909.9,5782.45,5879.75,27743,,,
15-12-2015,NESTLEIND,5907,5910,5813.05,5838.6,34519,,,
16-12-2015,NESTLEIND,5889,5915,5821,5828.4,31415,,,
17-12-2015,NESTLEIND,5832,5919.95,5820.8,5883.35,27911,,,
18-12-2015,NESTLEIND,5897,5897,5630,5673,61457,,,
21-12-2015,NESTLEIND,5715,5732,5665.2,5674.35,28016,,,
22-12-2015,NESTLEIND,5704.9,5749,5680,5730,19130,,,
23-12-2015,NESTLEIND,5765,5794,5730,5778,12253,,,
24-12-2015,NESTLEIND,5775,5798,5725,5775.9,14043,,,
28-12-2015,NESTLEIND,5776,5850.65,5750,5804.65,22286,,,
29-12-2015,NESTLEIND,5829,5855,5795.05,5839.2,14160,,,
30-12-2015,NESTLEIND,5850,5860,5790.1,5839.85,19255,,,
31-12-2015,NESTLEIND,5862.65,5870.05,5803.5,5828,19210,,,
01-01-2016,NESTLEIND,5820.05,5850,5775,5785.15,12085,,,
04-01-2016,NESTLEIND,5814,5827,5652,5669.8,35426,,,
05-01-2016,NESTLEIND,5739,5739,5650,5662.4,27112,,,
06-01-2016,NESTLEIND,5666.1,5729.55,5655,5719.5,55372,,,
07-01-2016,NESTLEIND,5729.95,5729.95,5621.4,5638.95,22220,,,
08-01-2016,NESTLEIND,5690,5691,5615,5632.55,44465,,,
11-01-2016,NESTLEIND,5625,5625,5435.55,5469.25,50060,,,
12-01-2016,NESTLEIND,5515,5515,5408.15,5439.85,56465,,,
13-01-2016,NESTLEIND,5465,5530,5400.4,5501.15,61874,,,
