Date,Symbol,Open,High,Low,Close,Volume,,
13-11-2017,ULTRACEMCO,4475,4484.9,4337,4348.65,169443,,
14-11-2017,ULTRACEMCO,4358,4389,4350,4361.4,120260,,
15-11-2017,ULTRACEMCO,4356,4356,4262,4306.7,203169,,
16-11-2017,ULTRACEMCO,4315,4330,4264.25,4273.1,127671,,
17-11-2017,ULTRACEMCO,4311,4349.2,4241.3,4267.05,275645,,
20-11-2017,ULTRACEMCO,4230,4240.5,4170.4,4181.3,214322,,
21-11-2017,ULTRACEMCO,4191,4210.6,4128.05,4163.4,296266,,
22-11-2017,ULTRACEMCO,4167.1,4238.65,4167.1,4230.4,205993,,
23-11-2017,ULTRACEMCO,4235,4259.5,4171.3,4185.15,273052,,
24-11-2017,ULTRACEMCO,4185.15,4246,4185.15,4241.3,277735,,
27-11-2017,ULTRACEMCO,4229.9,4284.9,4205.2,4272,225700,,
28-11-2017,ULTRACEMCO,4272,4321.8,4252.35,4275.9,165542,,
29-11-2017,ULTRACEMCO,4284.9,4315,4263.7,4287.75,147547,,
30-11-2017,ULTRACEMCO,4271,4271.45,4187.05,4203.8,233153,,
01-12-2017,ULTRACEMCO,4228,4248.5,4153.7,4184.95,144542,,
04-12-2017,ULTRACEMCO,4176,4197.75,4091.3,4110.05,236418,,
05-12-2017,ULTRACEMCO,4120,4134.8,4073,4108.3,123027,,
06-12-2017,ULTRACEMCO,4099,4109.95,4016.35,4037.4,176862,,
07-12-2017,ULTRACEMCO,4033,4118,4020.1,4081.85,178897,,
08-12-2017,ULTRACEMCO,4107,4182.05,4085.2,4165.55,176333,,
11-12-2017,ULTRACEMCO,4189,4257.95,4189,4240.55,157581,,
12-12-2017,ULTRACEMCO,4230,4259.6,4166.6,4222.5,176379,,
13-12-2017,ULTRACEMCO,4220.7,4349,4181.6,4274.35,242129,,
14-12-2017,ULTRACEMCO,4302.15,4314,4238.2,4268.2,155066,,
15-12-2017,ULTRACEMCO,4299,4327,4258.8,4311.8,248023,,
18-12-2017,ULTRACEMCO,4287.5,4320,4202,4309.9,171295,,
19-12-2017,ULTRACEMCO,4318.9,4370,4318.9,4360.5,165588,,
20-12-2017,ULTRACEMCO,4360,4370,4312.75,4333.1,98899,,
21-12-2017,ULTRACEMCO,4323.1,4383.4,4306.3,4332.75,77428,,
22-12-2017,ULTRACEMCO,4323,4349.8,4266,4288.9,98020,,
26-12-2017,ULTRACEMCO,4299.1,4365.9,4282.45,4340.35,150416,,
27-12-2017,ULTRACEMCO,4313,4337.95,4265.15,4277.7,85346,,
28-12-2017,ULTRACEMCO,4279,4294.6,4250,4276.45,135145,,
29-12-2017,ULTRACEMCO,4270,4333,4270,4320.6,172445,,
01-01-2018,ULTRACEMCO,4302.2,4319.8,4243.05,4256.05,166780,,
02-01-2018,ULTRACEMCO,4285,4301,4243.8,4252.3,141217,,
03-01-2018,ULTRACEMCO,4256,4314,4245.4,4301.95,166916,,
04-01-2018,ULTRACEMCO,4302.1,4350,4295,4345.5,149645,,
05-01-2018,ULTRACEMCO,4359.8,4412,4350.05,4395.8,165179,,
08-01-2018,ULTRACEMCO,4400,4433.4,4371.2,4425.3,176265,,
09-01-2018,ULTRACEMCO,4432.9,4478,4385.3,4426.85,137512,,
10-01-2018,ULTRACEMCO,4428,4428,4376.6,4403.2,108721,,
11-01-2018,ULTRACEMCO,4419.85,4435,4381.6,4406.1,111608,,
12-01-2018,ULTRACEMCO,4412.8,4436.2,4351.6,4405.5,77493,,
15-01-2018,ULTRACEMCO,4417.8,4565.85,4403.4,4520.15,318055,,
16-01-2018,ULTRACEMCO,4528,4591,4511,4545.1,315736,,
17-01-2018,ULTRACEMCO,4542,4599.9,4498.95,4544.25,325182,,
18-01-2018,ULTRACEMCO,4554.5,4557.75,4370,4408.65,626579,,
19-01-2018,ULTRACEMCO,4368,4382.4,4271,4300,311100,,
22-01-2018,ULTRACEMCO,4325,4344.25,4260.55,4330,179728,,
23-01-2018,ULTRACEMCO,4344.7,4407.05,4301,4374.7,250337,,
24-01-2018,ULTRACEMCO,4364.8,4368.95,4275.1,4283,244058,,
25-01-2018,ULTRACEMCO,4285,4390.95,4282,4359.95,279951,,
29-01-2018,ULTRACEMCO,4370,4413.1,4331.3,4390.7,263874,,
30-01-2018,ULTRACEMCO,4383.9,4384.55,4306,4363.2,201842,,
31-01-2018,ULTRACEMCO,4363.2,4405.9,4330,4382,189153,,
01-02-2018,ULTRACEMCO,4382,4425,4347.65,4391.45,268309,,
02-02-2018,ULTRACEMCO,4368,4368,4129,4179.45,240012,,
05-02-2018,ULTRACEMCO,4122.85,4179.8,4052.05,4146.4,178020,,
06-02-2018,ULTRACEMCO,3980,4114.75,3948.6,4092.65,298939,,
07-02-2018,ULTRACEMCO,4157.9,4167.85,4051,4081.55,262748,,
08-02-2018,ULTRACEMCO,4085,4181.9,4051.95,4167,188256,,
09-02-2018,ULTRACEMCO,4060,4167.9,4054.05,4153.3,181041,,
12-02-2018,ULTRACEMCO,4170,4222.45,4162.55,4200.3,218964,,
14-02-2018,ULTRACEMCO,4200,4206.55,4155,4175.5,152754,,
15-02-2018,ULTRACEMCO,4190.4,4229.1,4160.05,4187.85,122433,,
16-02-2018,ULTRACEMCO,4205,4259.9,4144.15,4166.35,114025,,
19-02-2018,ULTRACEMCO,4143.05,4215,4077.35,4116.6,131776,,
20-02-2018,ULTRACEMCO,4100,4185,4084.3,4140.6,123931,,
21-02-2018,ULTRACEMCO,4165.1,4172.95,4120.05,4131.55,170432,,
22-02-2018,ULTRACEMCO,4131.55,4131.55,4072.2,4099.9,196243,,
23-02-2018,ULTRACEMCO,4119.8,4134.25,4063.55,4116.4,136480,,
26-02-2018,ULTRACEMCO,4120,4149,4120,4140.8,129762,,
27-02-2018,ULTRACEMCO,4148,4185.2,4139.8,4176.1,179366,,
28-02-2018,ULTRACEMCO,4125,4193.95,4125,4155.6,160018,,
01-03-2018,ULTRACEMCO,4155.65,4180,4131.3,4153.3,198915,,
05-03-2018,ULTRACEMCO,4116.2,4134.4,4075.45,4095.4,124424,,
06-03-2018,ULTRACEMCO,4107,4174.65,4102.7,4150.3,235296,,
07-03-2018,ULTRACEMCO,4160,4170.5,4093,4113.45,188355,,
08-03-2018,ULTRACEMCO,4105.25,4133.6,4064.15,4119.9,154031,,
09-03-2018,ULTRACEMCO,4115,4134.55,4051.95,4079.85,135949,,
12-03-2018,ULTRACEMCO,4079.85,4185.85,4074.9,4176,102681,,
13-03-2018,ULTRACEMCO,4143,4209.1,4141.8,4170,138444,,
14-03-2018,ULTRACEMCO,4153.1,4244,4144.75,4230.25,237294,,
15-03-2018,ULTRACEMCO,4230,4230,4156,4189.4,188385,,
16-03-2018,ULTRACEMCO,4141,4166.8,4003.3,4026.3,527458,,
19-03-2018,ULTRACEMCO,4059,4065.5,3960,3972.4,193770,,
20-03-2018,ULTRACEMCO,3969,3998.9,3910.2,3936.8,155144,,
21-03-2018,ULTRACEMCO,3960,4054,3958.45,3999.2,205143,,
22-03-2018,ULTRACEMCO,3999,4012,3912.6,3925.15,180643,,
23-03-2018,ULTRACEMCO,3851,3898.95,3813.1,3873.75,249194,,
26-03-2018,ULTRACEMCO,3863,3970,3826.2,3950,156418,,
27-03-2018,ULTRACEMCO,3949.5,3990.05,3923,3978.6,106468,,
28-03-2018,ULTRACEMCO,3974.9,3974.9,3923,3950,464340,,
02-04-2018,ULTRACEMCO,4123,4123,3923.05,3978.5,303869,,
03-04-2018,ULTRACEMCO,3967,3991.6,3914.5,3951.2,240321,,
04-04-2018,ULTRACEMCO,3952,3974.95,3872.6,3881.3,177225,,
05-04-2018,ULTRACEMCO,3935,3979.85,3915,3966.6,124669,,
06-04-2018,ULTRACEMCO,3950,3989.15,3920.05,3949.5,214201,,
09-04-2018,ULTRACEMCO,3956.1,3974.95,3901.45,3918.2,107499,,
10-04-2018,ULTRACEMCO,3944.8,3947.85,3908.05,3931.2,115836,,
11-04-2018,ULTRACEMCO,3921,3936.95,3890,3924.65,139653,,
12-04-2018,ULTRACEMCO,3885.05,3900,3865,3872.3,218223,,
13-04-2018,ULTRACEMCO,3884.8,3905.7,3862.5,3878.95,304761,,
16-04-2018,ULTRACEMCO,3865.15,3924.05,3865.15,3917,180569,,
17-04-2018,ULTRACEMCO,3920,3945,3902.55,3917.25,103447,,
18-04-2018,ULTRACEMCO,3934,4008.7,3922.45,3992.35,159338,,
19-04-2018,ULTRACEMCO,4015.2,4163.5,4007.55,4103.45,449754,,
20-04-2018,ULTRACEMCO,4105,4134.5,4058.05,4080.9,192832,,
23-04-2018,ULTRACEMCO,4072.1,4162.65,4072.1,4143.7,111251,,
24-04-2018,ULTRACEMCO,4168,4173.7,4096,4119.25,378441,,
25-04-2018,ULTRACEMCO,4134,4162.75,4079,4134.8,482116,,
26-04-2018,ULTRACEMCO,4175,4175,4026.75,4079.45,512593,,
27-04-2018,ULTRACEMCO,4077.5,4122.85,4036,4062.35,127581,,
30-04-2018,ULTRACEMCO,4099.95,4127.95,4078.05,4108.85,177986,,
02-05-2018,ULTRACEMCO,4112.8,4119.95,3993,4016.5,217139,,
03-05-2018,ULTRACEMCO,4028.8,4029.75,3981.5,3995.35,146828,,
04-05-2018,ULTRACEMCO,3998.9,4034.3,3960,3985.85,212463,,
07-05-2018,ULTRACEMCO,4005,4050,3970,4033.4,133722,,
08-05-2018,ULTRACEMCO,4046.2,4076.75,4033,4064.1,202627,,
09-05-2018,ULTRACEMCO,4074.8,4080,3955,3966.25,230272,,
10-05-2018,ULTRACEMCO,3967,4016.8,3930,3998.55,263132,,
11-05-2018,ULTRACEMCO,4011,4085,3968.55,4071.6,97087,,
14-05-2018,ULTRACEMCO,4085,4155,4055.75,4107.05,346826,,
15-05-2018,ULTRACEMCO,4110,4139.5,4077.15,4109.3,211226,,
16-05-2018,ULTRACEMCO,4090,4090,3970.15,3990.75,218521,,
17-05-2018,ULTRACEMCO,3998,4019.8,3940,3957.8,241558,,
18-05-2018,ULTRACEMCO,3931.05,3941.05,3851.45,3858.85,382059,,
21-05-2018,ULTRACEMCO,3899.95,4019,3814.2,3852.25,516801,,
22-05-2018,ULTRACEMCO,3840,3881.05,3720,3755.55,976312,,
23-05-2018,ULTRACEMCO,3750,3750,3690.05,3700.8,333394,,
24-05-2018,ULTRACEMCO,3700,3723.95,3631.75,3658.4,398238,,
25-05-2018,ULTRACEMCO,3693.9,3700,3662,3682.15,271222,,
28-05-2018,ULTRACEMCO,3691,3744.95,3685,3730.3,369098,,
29-05-2018,ULTRACEMCO,3750,3775,3701,3716.05,347743,,
30-05-2018,ULTRACEMCO,3690,3732.7,3690,3706.65,201412,,
31-05-2018,ULTRACEMCO,3706.05,3764.95,3686.7,3744.9,733987,,
01-06-2018,ULTRACEMCO,3749.9,3749.9,3660,3688.15,232438,,
04-06-2018,ULTRACEMCO,3702.8,3725.9,3626,3711.15,200526,,
05-06-2018,ULTRACEMCO,3710,3710,3636.05,3676.85,204863,,
06-06-2018,ULTRACEMCO,3665,3723.4,3631.35,3696.35,200850,,
07-06-2018,ULTRACEMCO,3724.9,3734.75,3702.4,3723.15,149988,,
08-06-2018,ULTRACEMCO,3714,3729.05,3664.6,3715.15,281709,,
11-06-2018,ULTRACEMCO,3728,3830,3714.95,3790.1,283522,,
12-06-2018,ULTRACEMCO,3814.9,3814.9,3755.35,3766.2,262627,,
13-06-2018,ULTRACEMCO,3776,3835,3746.9,3800.6,239285,,
14-06-2018,ULTRACEMCO,3790,3790,3745,3767,235397,,
15-06-2018,ULTRACEMCO,3765,3792,3671.85,3691.65,588115,,
18-06-2018,ULTRACEMCO,3686.55,3708,3641,3669.5,238900,,
19-06-2018,ULTRACEMCO,3652,3660,3612.4,3648,249879,,
20-06-2018,ULTRACEMCO,3653,3663,3625,3651.35,222658,,
21-06-2018,ULTRACEMCO,3673,3673,3600,3616.9,321887,,
22-06-2018,ULTRACEMCO,3624,3654.7,3563,3641.05,330296,,
25-06-2018,ULTRACEMCO,3653,3770,3631.6,3752,498922,,
26-06-2018,ULTRACEMCO,3752,3863.95,3750,3840.1,582262,,
27-06-2018,ULTRACEMCO,3850,3857.4,3750,3773.15,394258,,
28-06-2018,ULTRACEMCO,3773.15,3784.95,3685.6,3721.4,545895,,
29-06-2018,ULTRACEMCO,3749,3830.4,3715.05,3818.6,320835,,
02-07-2018,ULTRACEMCO,3798,3826.8,3734.1,3777.3,224587,,
03-07-2018,ULTRACEMCO,3785,3785,3730.35,3749.85,244401,,
04-07-2018,ULTRACEMCO,3758,3805,3735,3790.65,190572,,
05-07-2018,ULTRACEMCO,3797,3963.15,3793.35,3936.25,499755,,
06-07-2018,ULTRACEMCO,3910.25,3998,3890,3954.35,327395,,
09-07-2018,ULTRACEMCO,3960,4014.6,3890.5,3899.25,282644,,
10-07-2018,ULTRACEMCO,3910,3974,3901.15,3959.8,186488,,
11-07-2018,ULTRACEMCO,3945.8,3962,3921.25,3951.8,236871,,
12-07-2018,ULTRACEMCO,3961,4050,3939.05,3946.95,558480,,
13-07-2018,ULTRACEMCO,3981.7,4024.25,3950,3963.75,237239,,
16-07-2018,ULTRACEMCO,3964,3977.55,3834.2,3864,284241,,
17-07-2018,ULTRACEMCO,3876,3925.5,3840.3,3895.2,175938,,
18-07-2018,ULTRACEMCO,3906,3977.6,3810,3849.35,798285,,
19-07-2018,ULTRACEMCO,3841,3878.2,3783,3857.25,342317,,
20-07-2018,ULTRACEMCO,3830,3885,3830,3871.7,196849,,
23-07-2018,ULTRACEMCO,3885,4043.9,3879.05,4009.65,257170,,
24-07-2018,ULTRACEMCO,4050,4230,4050,4136.8,548782,,
25-07-2018,ULTRACEMCO,4135,4135,3984.3,4044.85,247468,,
26-07-2018,ULTRACEMCO,4045,4172.95,4039.95,4142.8,839947,,
27-07-2018,ULTRACEMCO,4175,4189.95,4100.2,4124.65,190337,,
30-07-2018,ULTRACEMCO,4130.5,4250,4125,4243.35,329539,,
31-07-2018,ULTRACEMCO,4236.3,4243,4171.45,4193.8,251535,,
01-08-2018,ULTRACEMCO,4205.5,4229.95,4153.35,4193.05,159147,,
02-08-2018,ULTRACEMCO,4187,4224,4152,4183.5,135635,,
03-08-2018,ULTRACEMCO,4200,4220.8,4152,4167.75,205260,,
06-08-2018,ULTRACEMCO,4175,4210,4137.05,4177.8,184759,,
07-08-2018,ULTRACEMCO,4170,4269,4165.05,4206.7,461061,,
08-08-2018,ULTRACEMCO,4212,4260,4191.25,4244.1,297215,,
09-08-2018,ULTRACEMCO,4242,4319.95,4215.5,4310.8,336669,,
10-08-2018,ULTRACEMCO,4315,4333.2,4230,4246.2,287805,,
13-08-2018,ULTRACEMCO,4226,4226,4175,4194.2,155075,,
14-08-2018,ULTRACEMCO,4194,4339.95,4194,4299.1,455836,,
16-08-2018,ULTRACEMCO,4285,4285.05,4200.05,4213.5,430146,,
17-08-2018,ULTRACEMCO,4260,4308.55,4204.45,4285.7,262047,,
20-08-2018,ULTRACEMCO,4291.9,4339.8,4273,4300.7,135703,,
21-08-2018,ULTRACEMCO,4305,4393,4304.6,4350.2,271157,,
23-08-2018,ULTRACEMCO,4375,4383.9,4304,4347.25,189320,,
24-08-2018,ULTRACEMCO,4331,4399,4280,4316,241765,,
27-08-2018,ULTRACEMCO,4330,4380,4320.65,4370.8,200121,,
28-08-2018,ULTRACEMCO,4381,4460,4350,4427.65,301809,,
29-08-2018,ULTRACEMCO,4434.95,4434.95,4375.5,4401.95,177155,,
30-08-2018,ULTRACEMCO,4403,4445,4386,4426.4,332154,,
31-08-2018,ULTRACEMCO,4426,4493.65,4398.05,4475.5,299423,,
03-09-2018,ULTRACEMCO,4470,4470,4354.4,4373.55,150383,,
04-09-2018,ULTRACEMCO,4373.5,4373.5,4176,4201.15,325798,,
05-09-2018,ULTRACEMCO,4198,4250,4106,4159.45,384529,,
06-09-2018,ULTRACEMCO,4209,4271.9,4130.05,4153.2,373709,,
07-09-2018,ULTRACEMCO,4184.3,4287.7,4150,4268.2,196079,,
10-09-2018,ULTRACEMCO,4260,4260,4138,4154.65,337900,,
11-09-2018,ULTRACEMCO,4154.75,4187.95,4089.1,4107.6,318329,,
12-09-2018,ULTRACEMCO,4138,4138.3,4056,4096.35,233072,,
14-09-2018,ULTRACEMCO,4141.9,4199.4,4095.45,4189.1,635121,,
17-09-2018,ULTRACEMCO,4156,4174.95,4090.65,4103.5,210529,,
18-09-2018,ULTRACEMCO,4102,4112.9,4027.35,4059.95,268420,,
19-09-2018,ULTRACEMCO,4088,4088,4045.75,4050.7,322516,,
21-09-2018,ULTRACEMCO,4064.45,4099.7,3910.5,4069.35,551314,,
24-09-2018,ULTRACEMCO,4060,4060,3926.8,3974.9,421511,,
25-09-2018,ULTRACEMCO,3970,4049,3950,4028.7,248960,,
26-09-2018,ULTRACEMCO,4040.2,4102.35,4024.8,4067.55,283138,,
27-09-2018,ULTRACEMCO,4089.85,4213.7,4022,4120.4,525917,,
28-09-2018,ULTRACEMCO,4151,4151.3,4014.05,4059.95,318703,,
01-10-2018,ULTRACEMCO,4050,4050,3854,3940.2,427828,,
03-10-2018,ULTRACEMCO,3955,3971.55,3813.05,3860.3,500577,,
04-10-2018,ULTRACEMCO,3833.45,3961.2,3777.9,3943.65,535184,,
05-10-2018,ULTRACEMCO,3924.85,3924.85,3768.5,3793.8,380282,,
08-10-2018,ULTRACEMCO,3770,3786.5,3701.55,3758.9,427278,,
09-10-2018,ULTRACEMCO,3779,3865.95,3744,3782,215436,,
10-10-2018,ULTRACEMCO,3782,3829,3725,3778,273039,,
11-10-2018,ULTRACEMCO,3715,3739.9,3631.2,3688.75,241641,,
12-10-2018,ULTRACEMCO,3728,3815,3705.15,3795.15,289631,,
15-10-2018,ULTRACEMCO,3820,3820,3662.1,3708.4,234650,,
16-10-2018,ULTRACEMCO,3744,3814,3706.65,3752.7,308164,,
17-10-2018,ULTRACEMCO,3785.5,3790.5,3715,3723,166654,,
19-10-2018,ULTRACEMCO,3610,3650,3525,3609.6,758353,,
22-10-2018,ULTRACEMCO,3598,3598,3446.1,3463.25,709687,,
23-10-2018,ULTRACEMCO,3453.8,3460.9,3260.45,3343.65,809289,,
24-10-2018,ULTRACEMCO,3376.1,3436.15,3330.35,3383.55,354011,,
25-10-2018,ULTRACEMCO,3342,3389.25,3277.5,3347.5,519442,,
26-10-2018,ULTRACEMCO,3351.2,3399.4,3292,3386.7,270475,,
29-10-2018,ULTRACEMCO,3404.95,3455.3,3363,3441.7,278127,,
30-10-2018,ULTRACEMCO,3440,3500.95,3422.55,3463.65,159145,,
31-10-2018,ULTRACEMCO,3470,3519.9,3374,3499.4,371435,,
01-11-2018,ULTRACEMCO,3522,3615.95,3470,3601.65,227757,,
02-11-2018,ULTRACEMCO,3590,3867,3590,3730.8,444425,,
05-11-2018,ULTRACEMCO,3716.95,3795.4,3657.85,3774.55,229476,,
06-11-2018,ULTRACEMCO,3774.55,3807.55,3711.55,3744.4,277572,,
07-11-2018,ULTRACEMCO,3770,3806,3750.1,3782.6,52687,,
09-11-2018,ULTRACEMCO,3798.8,3828.15,3769.35,3817.85,200993,,
12-11-2018,ULTRACEMCO,3821.9,3889.85,3712.3,3726.85,287420,,
13-11-2018,ULTRACEMCO,3730,3849.25,3724.45,3829.9,213510,,
14-11-2018,ULTRACEMCO,3838,3978.3,3830.35,3917.05,449597,,
15-11-2018,ULTRACEMCO,3927.8,3933.8,3830.05,3912.95,233272,,
16-11-2018,ULTRACEMCO,3952,3980,3911.05,3962.4,220575,,
19-11-2018,ULTRACEMCO,3970.4,4047,3952.45,4031.95,448367,,
20-11-2018,ULTRACEMCO,4033,4046.5,3960,3976.45,183485,,
21-11-2018,ULTRACEMCO,3980.7,4054,3937.05,4043.8,310675,,
22-11-2018,ULTRACEMCO,4050,4050,3939,3950.4,235065,,
26-11-2018,ULTRACEMCO,3994,4000,3941.85,3959.85,274495,,
27-11-2018,ULTRACEMCO,3982,4029,3950.25,4005,290501,,
28-11-2018,ULTRACEMCO,4005.2,4040,3982.2,4003.9,293918,,
29-11-2018,ULTRACEMCO,4039.9,4058.1,4012,4030.4,495678,,
30-11-2018,ULTRACEMCO,4030,4081,3985.9,3999.65,637323,,
03-12-2018,ULTRACEMCO,4040,4100,4014.9,4047,356511,,
04-12-2018,ULTRACEMCO,4067,4105.25,4021.3,4030.65,228182,,
05-12-2018,ULTRACEMCO,4020.3,4029.4,3954.15,3969.05,175670,,
06-12-2018,ULTRACEMCO,3945.05,3955.85,3823.95,3864.5,271400,,
07-12-2018,ULTRACEMCO,3905,3958,3880.05,3932.5,188598,,
10-12-2018,ULTRACEMCO,3880.1,3880.1,3761.8,3776.55,291666,,
11-12-2018,ULTRACEMCO,3749,3896,3725.05,3874.1,324889,,
12-12-2018,ULTRACEMCO,3886.9,3950,3873.85,3932.4,183942,,
13-12-2018,ULTRACEMCO,3997,3997,3925,3949.1,213593,,
14-12-2018,ULTRACEMCO,4039,4043.8,3975,4005.05,312029,,
17-12-2018,ULTRACEMCO,4015.9,4021.55,3965,4009.3,130496,,
18-12-2018,ULTRACEMCO,3999,4017.1,3978,4008.15,196490,,
19-12-2018,ULTRACEMCO,4010,4173.75,4005.1,4084.55,990102,,
20-12-2018,ULTRACEMCO,4075,4134,4003.3,4040.35,541116,,
21-12-2018,ULTRACEMCO,4030,4080,3955.5,3984.3,390384,,
24-12-2018,ULTRACEMCO,3950,4010.9,3905,3917.15,322548,,
26-12-2018,ULTRACEMCO,3891.1,4008,3857.05,3996.1,224353,,
27-12-2018,ULTRACEMCO,4015,4020.5,3955,3982.5,255449,,
28-12-2018,ULTRACEMCO,3986.6,4022,3985,4004.95,196548,,
31-12-2018,ULTRACEMCO,4030,4032.75,3980,3990.95,157905,,
01-01-2019,ULTRACEMCO,4000,4014.35,3966.25,4009.2,92921,,
02-01-2019,ULTRACEMCO,4000,4018.95,3973.95,4006.1,143828,,
03-01-2019,ULTRACEMCO,4010,4015,3875.95,3900.05,223538,,
04-01-2019,ULTRACEMCO,3928,3928,3853,3914.55,220079,,
07-01-2019,ULTRACEMCO,3935,3985.4,3913.85,3926.75,220371,,
08-01-2019,ULTRACEMCO,3915,3943.45,3840,3916.3,271012,,
09-01-2019,ULTRACEMCO,3917,3934.9,3800,3817.25,248627,,
10-01-2019,ULTRACEMCO,3820,3847,3804.05,3818.2,138524,,
11-01-2019,ULTRACEMCO,3818.2,3851.55,3751.1,3770.2,248857,,
14-01-2019,ULTRACEMCO,3770.2,3796.95,3737.95,3776.6,198557,,
15-01-2019,ULTRACEMCO,3792,3845,3771.05,3827.65,298881,,
16-01-2019,ULTRACEMCO,3843,3908,3835.2,3887,201711,,
17-01-2019,ULTRACEMCO,3892,3914.75,3810,3846.45,235993,,
18-01-2019,ULTRACEMCO,3859,3859,3771.6,3819.95,237908,,
21-01-2019,ULTRACEMCO,3810,3867.5,3790,3849.55,279969,,
22-01-2019,ULTRACEMCO,3850,3887,3800.9,3860.5,220491,,
23-01-2019,ULTRACEMCO,3862,3886.05,3840.75,3850.65,171340,,
24-01-2019,ULTRACEMCO,3856,3878.55,3770.05,3790.7,808713,,
25-01-2019,ULTRACEMCO,3800,3800,3480.05,3510.8,1593195,,
28-01-2019,ULTRACEMCO,3510,3510,3332.45,3374.45,1260559,,
29-01-2019,ULTRACEMCO,3375,3509.9,3370,3409.65,754743,,
30-01-2019,ULTRACEMCO,3420,3467.3,3365,3442.2,303793,,
31-01-2019,ULTRACEMCO,3454,3540,3432.1,3519.35,621043,,
01-02-2019,ULTRACEMCO,3530,3538.55,3446,3483.65,745604,,
04-02-2019,ULTRACEMCO,3480.05,3496.9,3402,3447.5,320227,,
05-02-2019,ULTRACEMCO,3447.5,3472,3410,3461.75,286515,,
06-02-2019,ULTRACEMCO,3484.9,3534.9,3441,3510.35,341588,,
07-02-2019,ULTRACEMCO,3509.7,3606.85,3497.5,3570.55,367134,,
08-02-2019,ULTRACEMCO,3535,3587.95,3515.25,3557.8,287105,,
11-02-2019,ULTRACEMCO,3565.6,3565.6,3440.1,3449.4,206491,,
12-02-2019,ULTRACEMCO,3440,3498.3,3415.05,3452.35,266527,,
13-02-2019,ULTRACEMCO,3482.7,3496.8,3450,3472.25,191197,,
14-02-2019,ULTRACEMCO,3454,3503.75,3426.65,3494.9,156493,,
15-02-2019,ULTRACEMCO,3489.9,3489.9,3367.05,3439.45,276417,,
18-02-2019,ULTRACEMCO,3452,3459,3380,3429.25,270262,,
19-02-2019,ULTRACEMCO,3410.15,3504.95,3410.15,3467.6,213945,,
20-02-2019,ULTRACEMCO,3474.1,3597,3471.1,3573.35,243815,,
21-02-2019,ULTRACEMCO,3583,3654,3560,3631.25,394248,,
22-02-2019,ULTRACEMCO,3631,3664.5,3604.85,3625.7,216855,,
25-02-2019,ULTRACEMCO,3620,3724.45,3617,3716.6,445514,,
26-02-2019,ULTRACEMCO,3690,3816,3676.05,3788.55,700811,,
27-02-2019,ULTRACEMCO,3810,3905,3801.7,3889.1,681050,,
28-02-2019,ULTRACEMCO,3915,3915,3790,3826.5,718074,,
01-03-2019,ULTRACEMCO,3839.9,3899.5,3826.55,3878.35,270365,,
05-03-2019,ULTRACEMCO,3893.9,3978.7,3870.05,3962.2,367903,,
06-03-2019,ULTRACEMCO,3963,4020,3935.8,3978.65,349217,,
07-03-2019,ULTRACEMCO,3978.8,3987.8,3900.35,3912.8,382836,,
08-03-2019,ULTRACEMCO,3924.8,3986.15,3885.5,3972,253766,,
11-03-2019,ULTRACEMCO,3975.5,4057.5,3955.65,4049.15,389964,,
12-03-2019,ULTRACEMCO,4063.9,4147.95,4050.5,4095.75,609648,,
13-03-2019,ULTRACEMCO,4099,4140,4011.05,4025.65,380923,,
14-03-2019,ULTRACEMCO,4036.9,4061.15,3932,3964.15,301915,,
15-03-2019,ULTRACEMCO,3990,3990,3905,3916.1,339118,,
18-03-2019,ULTRACEMCO,3949,3979,3918.05,3970.2,286827,,
19-03-2019,ULTRACEMCO,3970.2,4012,3960.05,3978,370780,,
20-03-2019,ULTRACEMCO,4004.7,4009.75,3910.9,3922.3,295550,,
22-03-2019,ULTRACEMCO,3945.85,3976.9,3883.6,3929.75,399902,,
25-03-2019,ULTRACEMCO,3911,3911,3850,3871.05,265291,,
26-03-2019,ULTRACEMCO,3869,3944.75,3830,3925.6,336761,,
27-03-2019,ULTRACEMCO,3951.7,3997.2,3880,3901.95,443206,,
28-03-2019,ULTRACEMCO,3920,3968,3894.45,3908.95,544435,,
29-03-2019,ULTRACEMCO,3934.7,4010,3913,3998.35,385054,,
01-04-2019,ULTRACEMCO,4040,4146,4020,4053.5,740396,,
02-04-2019,ULTRACEMCO,4062,4083.5,3985.6,4026,413689,,
03-04-2019,ULTRACEMCO,4025,4073.95,3985,4001.6,253841,,
04-04-2019,ULTRACEMCO,4026.4,4112,4001.6,4079.95,713853,,
05-04-2019,ULTRACEMCO,4104,4206,4084.15,4190.4,738916,,
08-04-2019,ULTRACEMCO,4224,4235.45,4136,4166.85,789953,,
09-04-2019,ULTRACEMCO,4154,4174.65,4107.45,4163.2,262712,,
10-04-2019,ULTRACEMCO,4167.9,4169.95,4120,4131.05,231779,,
11-04-2019,ULTRACEMCO,4140,4161,4093.85,4140.15,447838,,
12-04-2019,ULTRACEMCO,4150.1,4196.9,4137,4166.5,397313,,
15-04-2019,ULTRACEMCO,4179.8,4234.3,4158,4225.3,295636,,
16-04-2019,ULTRACEMCO,4229.6,4285,4206.1,4255.05,269121,,
18-04-2019,ULTRACEMCO,4279.7,4279.7,4220,4259.95,210890,,
22-04-2019,ULTRACEMCO,4235,4279,4180,4204.85,182038,,
23-04-2019,ULTRACEMCO,4212,4232.55,4182.05,4198.25,316043,,
