Date,Symbol,Open,High,Low,Close,Volume,,,
09-07-2007,MARUTI,802,805,790,795.7,205177,,,
10-07-2007,MARUTI,795.7,819,786.15,813.75,370646,,,
11-07-2007,MARUTI,810,814.8,795.2,806.3,233135,,,
12-07-2007,MARUTI,806.3,830.75,804,828.35,719373,,,
13-07-2007,MARUTI,830,839,824,831.3,680882,,,
16-07-2007,MARUTI,833,843.5,820.3,827.65,705306,,,
17-07-2007,MARUTI,829.85,841.1,818,824.85,406536,,,
18-07-2007,MARUTI,824.9,826,808.2,820.65,155871,,,
19-07-2007,MARUTI,824,830.4,812.35,827.05,519599,,,
20-07-2007,MARUTI,834.4,845,821,826.9,420611,,,
23-07-2007,MARUTI,821,839.3,815.1,830.05,435111,,,
24-07-2007,MARUTI,831,837.8,815.25,819.55,271106,,,
25-07-2007,MARUTI,819.55,826.8,808,809.9,449106,,,
26-07-2007,MARUTI,812,857.35,810,839.4,3219244,,,
27-07-2007,MARUTI,835,845,808,830.25,1257326,,,
30-07-2007,MARUTI,860,860,806.5,845.85,774050,,,
31-07-2007,MARUTI,848,854.95,820,844.55,675190,,,
01-08-2007,MARUTI,831.1,835,806.1,821.2,699396,,,
02-08-2007,MARUTI,825.2,851,821,832.3,478688,,,
03-08-2007,MARUTI,834,856,828.8,850.65,850182,,,
06-08-2007,MARUTI,845,847,819.5,824.9,801444,,,
07-08-2007,MARUTI,847,847,821,824.85,563428,,,
08-08-2007,MARUTI,832,841,825.1,836.6,589163,,,
09-08-2007,MARUTI,844,869,817,826.85,817999,,,
10-08-2007,MARUTI,810,816,795.5,809.55,579132,,,
13-08-2007,MARUTI,815,836.9,813.05,832.7,299829,,,
14-08-2007,MARUTI,843,843,817.15,823.55,379821,,,
16-08-2007,MARUTI,829.95,829.95,780,793.45,475593,,,
17-08-2007,MARUTI,793.8,793.8,715,778.65,1119851,,,
20-08-2007,MARUTI,800,815.9,780.2,783.75,597448,,,
21-08-2007,MARUTI,790,791,761,767.5,278620,,,
22-08-2007,MARUTI,765,789,749,765.8,450403,,,
23-08-2007,MARUTI,795,804.05,760.15,775.95,829540,,,
24-08-2007,MARUTI,789,802.9,766.1,790.05,922178,,,
27-08-2007,MARUTI,804,848,802.25,833.45,603244,,,
28-08-2007,MARUTI,834,838,815.3,832.5,288653,,,
29-08-2007,MARUTI,820,838,810.3,833.55,586956,,,
30-08-2007,MARUTI,845,849.75,831,836.75,1011839,,,
31-08-2007,MARUTI,825,872.9,825,867.7,1241719,,,
03-09-2007,MARUTI,876.7,901,875.3,881.65,992405,,,
04-09-2007,MARUTI,889.95,898.8,870,893.3,1012942,,,
05-09-2007,MARUTI,893.5,900,868.1,873.75,667304,,,
06-09-2007,MARUTI,839.7,883,839.7,880.65,496609,,,
07-09-2007,MARUTI,884.9,887.9,870,873.3,502100,,,
10-09-2007,MARUTI,837,880.9,837,874.6,355967,,,
11-09-2007,MARUTI,879,881.8,856,861.15,408315,,,
12-09-2007,MARUTI,869.8,869.8,854.6,859.55,214247,,,
13-09-2007,MARUTI,803.55,894,803.55,891.7,861760,,,
14-09-2007,MARUTI,895,904.8,863.5,866.75,744012,,,
17-09-2007,MARUTI,865,880.9,863.2,874.95,645185,,,
18-09-2007,MARUTI,876,884,868,875.4,563911,,,
19-09-2007,MARUTI,889,934,889,923.85,1674682,,,
20-09-2007,MARUTI,930,930,907.2,910.15,623469,,,
21-09-2007,MARUTI,909,935.5,909,931.4,979627,,,
24-09-2007,MARUTI,931.4,1001.2,931.4,980.75,2265579,,,
25-09-2007,MARUTI,980,1001,950.3,991.15,1440152,,,
26-09-2007,MARUTI,992,1000,955,961.95,1119400,,,
27-09-2007,MARUTI,970.2,984.8,956.6,980.15,1830731,,,
28-09-2007,MARUTI,980.25,1028,971.25,998.75,1945086,,,
01-10-2007,MARUTI,1008.8,1010,978.75,990.15,1104268,,,
03-10-2007,MARUTI,985,1034.7,960.25,1019.25,1751448,,,
04-10-2007,MARUTI,1020,1048,1011,1042.25,1633283,,,
05-10-2007,MARUTI,1045,1053.7,1020,1034.85,1133901,,,
08-10-2007,MARUTI,1051,1051,1001.05,1025.25,1127200,,,
09-10-2007,MARUTI,1023.8,1114.7,1010,1105.05,1828168,,,
10-10-2007,MARUTI,1105,1135,1076,1101.05,1689843,,,
11-10-2007,MARUTI,1107,1134.05,1084.25,1119.35,1250799,,,
12-10-2007,MARUTI,1119.9,1119.9,1084,1096.75,921226,,,
15-10-2007,MARUTI,1095,1177.4,1095,1160.7,1226522,,,
16-10-2007,MARUTI,1161,1190,1123.1,1184.7,1098885,,,
17-10-2007,MARUTI,1075.55,1224,1075.55,1174,1412586,,,
18-10-2007,MARUTI,1175,1210,1125,1139.35,1083966,,,
19-10-2007,MARUTI,1160,1180,1048,1076.6,826778,,,
22-10-2007,MARUTI,1059.9,1094.9,1025,1060.15,1130497,,,
23-10-2007,MARUTI,1061,1116.85,1061,1102.9,741072,,,
24-10-2007,MARUTI,1112,1139,1088,1118.45,653913,,,
25-10-2007,MARUTI,1110,1184.9,1090,1164.2,1281290,,,
26-10-2007,MARUTI,1140.1,1199,1130,1182.2,469878,,,
29-10-2007,MARUTI,1194.4,1248,1175.55,1189.85,1028027,,,
30-10-2007,MARUTI,1189.85,1203,1080,1087.4,2016331,,,
31-10-2007,MARUTI,1090,1128.9,1045,1073.85,1649288,,,
01-11-2007,MARUTI,1100,1100,997.05,1006.55,1160090,,,
02-11-2007,MARUTI,1000,1033,969,1021.2,1188175,,,
05-11-2007,MARUTI,1026.15,1036.5,970.3,994.65,756240,,,
06-11-2007,MARUTI,1010,1023.8,962.8,972,703916,,,
07-11-2007,MARUTI,995,1011.9,960,999.35,635218,,,
08-11-2007,MARUTI,990,1010,961.25,994.5,413996,,,
09-11-2007,MARUTI,1010,1010.4,980,990.05,48713,,,
12-11-2007,MARUTI,972,1001,957.05,995.5,248565,,,
13-11-2007,MARUTI,997.95,1020,981,1003.05,310098,,,
14-11-2007,MARUTI,1010,1046,1010,1038.25,552730,,,
15-11-2007,MARUTI,1037.5,1065.5,1025,1037.15,400610,,,
16-11-2007,MARUTI,1020,1059.9,1007,1046.95,439601,,,
19-11-2007,MARUTI,1051,1065.4,1051,1053.8,178721,,,
20-11-2007,MARUTI,1048,1048,995.7,1007,251000,,,
21-11-2007,MARUTI,1016,1016,945,954.25,610785,,,
22-11-2007,MARUTI,954.25,986,940,965.25,336478,,,
23-11-2007,MARUTI,970,986,938.05,947.45,398647,,,
26-11-2007,MARUTI,950.1,974,948,951.7,852959,,,
27-11-2007,MARUTI,951.7,954,930.25,937.45,577464,,,
28-11-2007,MARUTI,945.5,974.8,945.05,967.5,337463,,,
29-11-2007,MARUTI,984.35,1008.8,975.05,990.1,544159,,,
30-11-2007,MARUTI,1000,1024.95,996.4,1014.15,397029,,,
03-12-2007,MARUTI,1030,1049,1021.5,1032.85,275465,,,
04-12-2007,MARUTI,1020,1035,973.45,1027.95,249538,,,
05-12-2007,MARUTI,1012,1044,1012,1034.4,321097,,,
06-12-2007,MARUTI,1040,1064.8,1035,1040.8,475761,,,
07-12-2007,MARUTI,1050,1056,1004.3,1041.45,416819,,,
10-12-2007,MARUTI,1059.9,1059.9,1034.75,1045.65,434314,,,
11-12-2007,MARUTI,1050,1085,1040,1077.6,716830,,,
12-12-2007,MARUTI,1080,1098,1058.05,1073.3,908702,,,
13-12-2007,MARUTI,1083,1089.8,1026.2,1037,425769,,,
14-12-2007,MARUTI,1045,1048.95,1021.1,1042.35,380200,,,
17-12-2007,MARUTI,1042,1044,1006.75,1012.8,391237,,,
18-12-2007,MARUTI,1000,1042.7,1000,1018,513208,,,
19-12-2007,MARUTI,1037.8,1042,980,998,338361,,,
20-12-2007,MARUTI,1005,1028,981.1,993.6,451958,,,
24-12-2007,MARUTI,1000,1012.5,982.3,990.25,622849,,,
26-12-2007,MARUTI,994.7,1007,988.7,993.1,915101,,,
27-12-2007,MARUTI,999,1014.8,992.25,995.2,485165,,,
28-12-2007,MARUTI,992,1010,978.5,986.6,622902,,,
31-12-2007,MARUTI,1000,1009.9,985.1,994.5,471363,,,
01-01-2008,MARUTI,1000,1000,986,991.55,183163,,,
02-01-2008,MARUTI,1005,1009.95,978.6,997.05,351365,,,
03-01-2008,MARUTI,999,999,969.95,973.2,455664,,,
04-01-2008,MARUTI,975,982.5,959,964.15,798963,,,
07-01-2008,MARUTI,952,970,952,963.75,683162,,,
08-01-2008,MARUTI,965,970,936,939.8,644368,,,
09-01-2008,MARUTI,944.9,1055,912.5,924.75,601337,,,
10-01-2008,MARUTI,931,941.75,905.05,909.2,510754,,,
11-01-2008,MARUTI,927,927,888,899.7,857643,,,
14-01-2008,MARUTI,899.7,909,840,863.45,698561,,,
15-01-2008,MARUTI,873.95,881.35,852,871.35,1000759,,,
16-01-2008,MARUTI,868,868,827,847.7,558884,,,
17-01-2008,MARUTI,855,894.9,842.15,864.8,602636,,,
18-01-2008,MARUTI,860,865.55,835.1,842,444882,,,
21-01-2008,MARUTI,824,834.5,755.05,803.2,614102,,,
22-01-2008,MARUTI,780,840,700,807.05,949563,,,
23-01-2008,MARUTI,835,859,785,826.15,777635,,,
24-01-2008,MARUTI,850,850,761,788.75,1045605,,,
25-01-2008,MARUTI,823,845,794,833.7,563334,,,
28-01-2008,MARUTI,775.05,874,775.05,864.7,358055,,,
29-01-2008,MARUTI,870,881,816.3,863,739339,,,
30-01-2008,MARUTI,870,870,833,844.9,462356,,,
31-01-2008,MARUTI,843,864.8,825,850.2,702863,,,
01-02-2008,MARUTI,833.15,918,826,905.75,425624,,,
04-02-2008,MARUTI,920,923.9,891.2,897.35,773011,,,
